OBJECTID,Route_Number,Route_Name,Ridership_Total,Route_Hour,Route_Hour_Description,Route_Date
1184138,60,Eastern Passage - Heritag,8,23.50,11:30pm to 11:59pm,2017-10-26 10:00:00.0000000
1184139,14,Leiblin Park,3,24.00,12:00am to 12:29am,2017-10-26 10:00:00.0000000
1184140,18,Universities,2,24.00,12:00am to 12:29am,2017-10-26 10:00:00.0000000
1184141,20,Herring Cove,2,24.00,12:00am to 12:29am,2017-10-26 10:00:00.0000000
1184142,320,Airport - Fall River Regi,0,24.00,12:00am to 12:29am,2017-10-26 10:00:00.0000000
1184143,4,Rosedale,0,24.00,12:00am to 12:29am,2017-10-26 10:00:00.0000000
1184144,51,Windmill,1,24.00,12:00am to 12:29am,2017-10-26 10:00:00.0000000
1184145,6,Quinpool,6,24.00,12:00am to 12:29am,2017-10-26 10:00:00.0000000
1184146,61,Auburn - North Preston,2,24.00,12:00am to 12:29am,2017-10-26 10:00:00.0000000
1184147,9,Barrington,13,24.00,12:00am to 12:29am,2017-10-26 10:00:00.0000000
1184148,1,Spring Garden,5,24.50,12:30am to 12:59am,2017-10-26 10:00:00.0000000
1184149,14,Leiblin Park,0,24.50,12:30am to 12:59am,2017-10-26 10:00:00.0000000
1184150,2,Wedgewood,0,24.50,12:30am to 12:59am,2017-10-26 10:00:00.0000000
1184151,59,Colby,1,24.50,12:30am to 12:59am,2017-10-26 10:00:00.0000000
1184152,6,Quinpool,0,24.50,12:30am to 12:59am,2017-10-26 10:00:00.0000000
1184153,10,Dalhousie,0,25.00,1:00am to 1:29am,2017-10-26 10:00:00.0000000
1184154,80,Sackville,0,25.00,1:00am to 1:29am,2017-10-26 10:00:00.0000000
1184155,320,Airport - Fall River Regi,5,4.50,4:30am to 4:59am,2017-10-27 10:00:00.0000000
1184156,21,Lakeside - Timberlea,1,5.00,5:00am to 5:29am,2017-10-27 10:00:00.0000000
1184157,4,Rosedale,4,5.00,5:00am to 5:29am,2017-10-27 10:00:00.0000000
1184158,16,Parkland,15,5.50,5:30am to 5:59am,2017-10-27 10:00:00.0000000
1184159,19,Greystone,47,5.50,5:30am to 5:59am,2017-10-27 10:00:00.0000000
1232866,15,Purcells Cove,2,20.00,8:00pm to 8:29pm,2017-11-27 10:00:00.0000000
1232867,22,Armdale,4,20.00,8:00pm to 8:29pm,2017-11-27 10:00:00.0000000
1232868,400,Beaver Bank,1,20.00,8:00pm to 8:29pm,2017-11-27 10:00:00.0000000
1232869,53,Notting Park,18,20.00,8:00pm to 8:29pm,2017-11-27 10:00:00.0000000
1232870,55,Port Wallace,14,20.00,8:00pm to 8:29pm,2017-11-27 10:00:00.0000000
1232871,57,Russell Lake,5,20.00,8:00pm to 8:29pm,2017-11-27 10:00:00.0000000
1232872,58,Woodlawn,4,20.00,8:00pm to 8:29pm,2017-11-27 10:00:00.0000000
1232873,60,Eastern Passage - Heritag,23,20.00,8:00pm to 8:29pm,2017-11-27 10:00:00.0000000
1232874,62,Wildwood,18,20.00,8:00pm to 8:29pm,2017-11-27 10:00:00.0000000
1232875,65,Caldwell,4,20.00,8:00pm to 8:29pm,2017-11-27 10:00:00.0000000
1232876,7,Robie,67,20.00,8:00pm to 8:29pm,2017-11-27 10:00:00.0000000
1232877,15,Purcells Cove,11,6.50,6:30am to 6:59am,2017-11-29 10:00:00.0000000
1232878,16,Parkland,57,6.50,6:30am to 6:59am,2017-11-29 10:00:00.0000000
1232879,18,Universities,49,6.50,6:30am to 6:59am,2017-11-29 10:00:00.0000000
1232880,185,Sackville Link,91,6.50,6:30am to 6:59am,2017-11-29 10:00:00.0000000
1232881,194,West Bedford Express,4,6.50,6:30am to 6:59am,2017-11-29 10:00:00.0000000
1232882,29,Barrington,91,6.50,6:30am to 6:59am,2017-11-29 10:00:00.0000000
1232883,32,Cowie Hill Express,31,6.50,6:30am to 6:59am,2017-11-29 10:00:00.0000000
1232884,320,Airport - Fall River Regi,32,6.50,6:30am to 6:59am,2017-11-29 10:00:00.0000000
1232885,33,Tantallon Express,0,6.50,6:30am to 6:59am,2017-11-29 10:00:00.0000000
1232886,330,Tantallon - Sheldrake Lak,41,6.50,6:30am to 6:59am,2017-11-29 10:00:00.0000000
1232887,400,Beaver Bank,13,6.50,6:30am to 6:59am,2017-11-29 10:00:00.0000000
1232888,51,Windmill,81,6.50,6:30am to 6:59am,2017-11-29 10:00:00.0000000
1232889,52,Crosstown,276,6.50,6:30am to 6:59am,2017-11-29 10:00:00.0000000
1232890,55,Port Wallace,17,6.50,6:30am to 6:59am,2017-11-29 10:00:00.0000000
1232891,56,Dartmouth Crossing,15,6.50,6:30am to 6:59am,2017-11-29 10:00:00.0000000
1232892,58,Woodlawn,29,6.50,6:30am to 6:59am,2017-11-29 10:00:00.0000000
1232893,59,Colby,112,6.50,6:30am to 6:59am,2017-11-29 10:00:00.0000000
1232894,59,Colby,33,8.00,8:00am to 8:29am,2017-11-29 10:00:00.0000000
1232895,60,Eastern Passage - Heritag,153,8.00,8:00am to 8:29am,2017-11-29 10:00:00.0000000
1232896,61,Auburn - North Preston,108,8.00,8:00am to 8:29am,2017-11-29 10:00:00.0000000
1232897,62,Wildwood,46,8.00,8:00am to 8:29am,2017-11-29 10:00:00.0000000
1232898,63,Woodside,23,8.00,8:00am to 8:29am,2017-11-29 10:00:00.0000000
1232899,65,Caldwell,20,8.00,8:00am to 8:29am,2017-11-29 10:00:00.0000000
1232900,72,Portland Hills,67,8.00,8:00am to 8:29am,2017-11-29 10:00:00.0000000
1232901,15,Purcells Cove,11,12.50,12:30pm to 12:59pm,2017-11-28 10:00:00.0000000
1232902,16,Parkland,43,12.50,12:30pm to 12:59pm,2017-11-28 10:00:00.0000000
1232903,18,Universities,56,12.50,12:30pm to 12:59pm,2017-11-28 10:00:00.0000000
1232904,2,Wedgewood,134,12.50,12:30pm to 12:59pm,2017-11-28 10:00:00.0000000
1232905,29,Barrington,65,12.50,12:30pm to 12:59pm,2017-11-28 10:00:00.0000000
1232906,4,Rosedale,92,12.50,12:30pm to 12:59pm,2017-11-28 10:00:00.0000000
1232907,41,Dartmouth - Dalhousie,26,12.50,12:30pm to 12:59pm,2017-11-28 10:00:00.0000000
1232908,51,Windmill,25,12.50,12:30pm to 12:59pm,2017-11-28 10:00:00.0000000
1232909,53,Notting Park,45,12.50,12:30pm to 12:59pm,2017-11-28 10:00:00.0000000
1232910,56,Dartmouth Crossing,42,12.50,12:30pm to 12:59pm,2017-11-28 10:00:00.0000000
1232911,58,Woodlawn,15,12.50,12:30pm to 12:59pm,2017-11-28 10:00:00.0000000
1232912,60,Eastern Passage - Heritag,78,12.50,12:30pm to 12:59pm,2017-11-28 10:00:00.0000000
1232913,68,Cherry Brook,54,12.50,12:30pm to 12:59pm,2017-11-28 10:00:00.0000000
1232914,72,Portland Hills,43,12.50,12:30pm to 12:59pm,2017-11-28 10:00:00.0000000
1232915,81,Hemlock Ravine,45,12.50,12:30pm to 12:59pm,2017-11-28 10:00:00.0000000
1232916,83,Springfield,3,12.50,12:30pm to 12:59pm,2017-11-28 10:00:00.0000000
1232917,90,Larry Uteck,45,12.50,12:30pm to 12:59pm,2017-11-28 10:00:00.0000000
1232918,9B,Herring Cove,53,12.50,12:30pm to 12:59pm,2017-11-28 10:00:00.0000000
1232919,1,Spring Garden,385,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232920,10,Dalhousie,167,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232921,14,Leiblin Park,81,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232922,15,Purcells Cove,12,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232923,159,Portland Hills Link,5,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232924,16,Parkland,32,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232925,18,Universities,60,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232926,185,Sackville Link,8,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232927,2,Wedgewood,128,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232928,320,Airport - Fall River Regi,25,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232929,4,Rosedale,108,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232930,51,Windmill,27,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232931,53,Notting Park,59,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232932,55,Port Wallace,10,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232933,57,Russell Lake,22,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232934,59,Colby,54,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232935,61,Auburn - North Preston,76,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232936,63,Woodside,54,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232937,65,Caldwell,11,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232938,66,Penhorn,54,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232939,81,Hemlock Ravine,18,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232940,82,Millwood,13,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232941,87,Glendale,38,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232942,90,Larry Uteck,38,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232943,9A,Greystone,97,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232944,9B,Herring Cove,44,13.00,1:00pm to 1:29pm,2017-11-28 10:00:00.0000000
1232945,1,Spring Garden,441,13.50,1:30pm to 1:59pm,2017-11-28 10:00:00.0000000
1232946,10,Dalhousie,226,13.50,1:30pm to 1:59pm,2017-11-28 10:00:00.0000000
1232947,14,Leiblin Park,50,13.50,1:30pm to 1:59pm,2017-11-28 10:00:00.0000000
1232948,16,Parkland,52,13.50,1:30pm to 1:59pm,2017-11-28 10:00:00.0000000
1232949,185,Sackville Link,5,13.50,1:30pm to 1:59pm,2017-11-28 10:00:00.0000000
1232950,2,Wedgewood,129,13.50,1:30pm to 1:59pm,2017-11-28 10:00:00.0000000
1232951,29,Barrington,71,13.50,1:30pm to 1:59pm,2017-11-28 10:00:00.0000000
1273398,80,Sackville,39,21.50,9:30pm to 9:59pm,2017-12-26 10:00:00.0000000
1273399,9A,Greystone,21,21.50,9:30pm to 9:59pm,2017-12-26 10:00:00.0000000
1273400,1,Spring Garden,22,22.00,10:00pm to 10:29pm,2017-12-26 10:00:00.0000000
1273401,14,Leiblin Park,31,15.50,3:30pm to 3:59pm,2017-12-26 10:00:00.0000000
1273402,21,Lakeside - Timberlea,18,15.50,3:30pm to 3:59pm,2017-12-26 10:00:00.0000000
1273403,29,Barrington,39,15.50,3:30pm to 3:59pm,2017-12-26 10:00:00.0000000
1273404,400,Beaver Bank,4,15.50,3:30pm to 3:59pm,2017-12-26 10:00:00.0000000
1273405,52,Crosstown,114,15.50,3:30pm to 3:59pm,2017-12-26 10:00:00.0000000
1273406,56,Dartmouth Crossing,6,15.50,3:30pm to 3:59pm,2017-12-26 10:00:00.0000000
1273407,58,Woodlawn,12,15.50,3:30pm to 3:59pm,2017-12-26 10:00:00.0000000
1273408,62,Wildwood,10,15.50,3:30pm to 3:59pm,2017-12-26 10:00:00.0000000
1273409,65,Caldwell,0,15.50,3:30pm to 3:59pm,2017-12-26 10:00:00.0000000
1273410,87,Glendale,15,15.50,3:30pm to 3:59pm,2017-12-26 10:00:00.0000000
1273411,9A,Greystone,48,15.50,3:30pm to 3:59pm,2017-12-26 10:00:00.0000000
1273412,1,Spring Garden,91,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273413,14,Leiblin Park,22,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273414,18,Universities,26,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273415,21,Lakeside - Timberlea,16,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273416,29,Barrington,39,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273417,400,Beaver Bank,1,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273418,51,Windmill,19,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273419,52,Crosstown,92,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273420,56,Dartmouth Crossing,12,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273421,57,Russell Lake,5,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273422,59,Colby,9,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273423,60,Eastern Passage - Heritag,29,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273424,65,Caldwell,3,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273425,66,Penhorn,7,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273426,68,Cherry Brook,21,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273427,7,Robie,38,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273428,72,Portland Hills,16,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273429,80,Sackville,58,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273430,83,Springfield,8,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273431,87,Glendale,18,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273432,90,Larry Uteck,14,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273433,9B,Herring Cove,74,16.00,4:00pm to 4:29pm,2017-12-26 10:00:00.0000000
1273434,1,Spring Garden,102,16.50,4:30pm to 4:59pm,2017-12-26 10:00:00.0000000
1273435,14,Leiblin Park,23,16.50,4:30pm to 4:59pm,2017-12-26 10:00:00.0000000
1273436,15,Purcells Cove,6,16.50,4:30pm to 4:59pm,2017-12-26 10:00:00.0000000
1273437,29,Barrington,26,16.50,4:30pm to 4:59pm,2017-12-26 10:00:00.0000000
1273438,4,Rosedale,36,16.50,4:30pm to 4:59pm,2017-12-26 10:00:00.0000000
1273439,55,Port Wallace,4,16.50,4:30pm to 4:59pm,2017-12-26 10:00:00.0000000
1273440,56,Dartmouth Crossing,6,16.50,4:30pm to 4:59pm,2017-12-26 10:00:00.0000000
1273441,58,Woodlawn,2,16.50,4:30pm to 4:59pm,2017-12-26 10:00:00.0000000
1273442,60,Eastern Passage - Heritag,26,16.50,4:30pm to 4:59pm,2017-12-26 10:00:00.0000000
1273443,66,Penhorn,5,16.50,4:30pm to 4:59pm,2017-12-26 10:00:00.0000000
1273444,72,Portland Hills,12,16.50,4:30pm to 4:59pm,2017-12-26 10:00:00.0000000
1273445,1,Spring Garden,137,17.00,5:00pm to 5:29pm,2017-12-26 10:00:00.0000000
1273446,14,Leiblin Park,24,17.00,5:00pm to 5:29pm,2017-12-26 10:00:00.0000000
1273447,15,Purcells Cove,3,17.00,5:00pm to 5:29pm,2017-12-26 10:00:00.0000000
1273448,22,Armdale,4,17.00,5:00pm to 5:29pm,2017-12-26 10:00:00.0000000
1273449,29,Barrington,16,17.00,5:00pm to 5:29pm,2017-12-26 10:00:00.0000000
1273450,400,Beaver Bank,3,17.00,5:00pm to 5:29pm,2017-12-26 10:00:00.0000000
1273451,51,Windmill,12,17.00,5:00pm to 5:29pm,2017-12-26 10:00:00.0000000
1273452,59,Colby,16,15.50,3:30pm to 3:59pm,2017-12-24 10:00:00.0000000
1273453,60,Eastern Passage - Heritag,46,15.50,3:30pm to 3:59pm,2017-12-24 10:00:00.0000000
1273454,65,Caldwell,0,15.50,3:30pm to 3:59pm,2017-12-24 10:00:00.0000000
1273455,66,Penhorn,15,15.50,3:30pm to 3:59pm,2017-12-24 10:00:00.0000000
1273456,72,Portland Hills,23,15.50,3:30pm to 3:59pm,2017-12-24 10:00:00.0000000
1273457,82,Millwood,2,15.50,3:30pm to 3:59pm,2017-12-24 10:00:00.0000000
1273458,87,Glendale,37,15.50,3:30pm to 3:59pm,2017-12-24 10:00:00.0000000
1273459,10,Dalhousie,59,16.00,4:00pm to 4:29pm,2017-12-24 10:00:00.0000000
1273460,14,Leiblin Park,52,16.00,4:00pm to 4:29pm,2017-12-24 10:00:00.0000000
1273461,15,Purcells Cove,0,16.00,4:00pm to 4:29pm,2017-12-24 10:00:00.0000000
1273462,21,Lakeside - Timberlea,10,16.00,4:00pm to 4:29pm,2017-12-24 10:00:00.0000000
1273463,22,Armdale,15,16.00,4:00pm to 4:29pm,2017-12-24 10:00:00.0000000
1273464,51,Windmill,17,16.00,4:00pm to 4:29pm,2017-12-24 10:00:00.0000000
1273465,52,Crosstown,147,16.00,4:00pm to 4:29pm,2017-12-24 10:00:00.0000000
1273466,55,Port Wallace,9,16.00,4:00pm to 4:29pm,2017-12-24 10:00:00.0000000
1273467,56,Dartmouth Crossing,15,16.00,4:00pm to 4:29pm,2017-12-24 10:00:00.0000000
1273468,57,Russell Lake,6,16.00,4:00pm to 4:29pm,2017-12-24 10:00:00.0000000
1273469,72,Portland Hills,8,17.50,5:30pm to 5:59pm,2017-12-26 10:00:00.0000000
1273470,82,Millwood,5,17.50,5:30pm to 5:59pm,2017-12-26 10:00:00.0000000
1273471,1,Spring Garden,87,18.00,6:00pm to 6:29pm,2017-12-26 10:00:00.0000000
1273472,10,Dalhousie,48,18.00,6:00pm to 6:29pm,2017-12-26 10:00:00.0000000
1273473,14,Leiblin Park,19,18.00,6:00pm to 6:29pm,2017-12-26 10:00:00.0000000
1273474,15,Purcells Cove,0,18.00,6:00pm to 6:29pm,2017-12-26 10:00:00.0000000
1273475,18,Universities,19,18.00,6:00pm to 6:29pm,2017-12-26 10:00:00.0000000
1273476,320,Airport - Fall River Regi,28,18.00,6:00pm to 6:29pm,2017-12-26 10:00:00.0000000
1273477,51,Windmill,13,18.00,6:00pm to 6:29pm,2017-12-26 10:00:00.0000000
1273478,55,Port Wallace,4,18.00,6:00pm to 6:29pm,2017-12-26 10:00:00.0000000
1273479,56,Dartmouth Crossing,7,18.00,6:00pm to 6:29pm,2017-12-26 10:00:00.0000000
1273480,57,Russell Lake,1,18.00,6:00pm to 6:29pm,2017-12-26 10:00:00.0000000
1273481,58,Woodlawn,2,18.00,6:00pm to 6:29pm,2017-12-26 10:00:00.0000000
1273482,61,Auburn - North Preston,24,18.00,6:00pm to 6:29pm,2017-12-26 10:00:00.0000000
1273483,62,Wildwood,6,18.00,6:00pm to 6:29pm,2017-12-26 10:00:00.0000000
1273484,65,Caldwell,1,18.00,6:00pm to 6:29pm,2017-12-26 10:00:00.0000000
1245162,34,Glenbourne Express,45,15.00,3:00pm to 3:29pm,2017-12-06 10:00:00.0000000
1245163,370,Porters Lake Regional Exp,13,15.00,3:00pm to 3:29pm,2017-12-06 10:00:00.0000000
1245164,4,Rosedale,114,15.00,3:00pm to 3:29pm,2017-12-06 10:00:00.0000000
1245165,41,Dartmouth - Dalhousie,66,15.00,3:00pm to 3:29pm,2017-12-06 10:00:00.0000000
1245166,51,Windmill,52,15.00,3:00pm to 3:29pm,2017-12-06 10:00:00.0000000
1245167,53,Notting Park,65,15.00,3:00pm to 3:29pm,2017-12-06 10:00:00.0000000
1245168,58,Woodlawn,29,15.00,3:00pm to 3:29pm,2017-12-06 10:00:00.0000000
1245169,85,Downsview Express,31,16.50,4:30pm to 4:59pm,2017-12-06 10:00:00.0000000
1245170,87,Glendale,25,16.50,4:30pm to 4:59pm,2017-12-06 10:00:00.0000000
1245171,89,Bedford,31,16.50,4:30pm to 4:59pm,2017-12-06 10:00:00.0000000
1245172,90,Larry Uteck,62,16.50,4:30pm to 4:59pm,2017-12-06 10:00:00.0000000
1245173,9A,Greystone,165,16.50,4:30pm to 4:59pm,2017-12-06 10:00:00.0000000
1245174,9B,Herring Cove,54,16.50,4:30pm to 4:59pm,2017-12-06 10:00:00.0000000
1245175,1,Spring Garden,247,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245176,14,Leiblin Park,91,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245177,18,Universities,68,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245178,185,Sackville Link,86,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245179,194,West Bedford Express,15,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245180,2,Wedgewood,91,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245181,21,Lakeside - Timberlea,53,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245182,22,Armdale,17,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245183,29,Barrington,118,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245184,330,Tantallon - Sheldrake Lak,23,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245185,42,Lacewood - Dalhousie,38,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245186,53,Notting Park,78,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245187,58,Woodlawn,14,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245188,60,Eastern Passage - Heritag,105,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245189,62,Wildwood,35,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245190,63,Woodside,11,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245191,64,Akerley,28,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245192,78,Mount Edward Express,8,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245193,79,Cole Harbour Express,10,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245194,81,Hemlock Ravine,51,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245195,83,Springfield,2,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245196,86,Basinview Express,21,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245197,89,Bedford,18,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245198,9A,Greystone,146,17.00,5:00pm to 5:29pm,2017-12-06 10:00:00.0000000
1245199,1,Spring Garden,203,17.50,5:30pm to 5:59pm,2017-12-06 10:00:00.0000000
1245200,10,Dalhousie,189,17.50,5:30pm to 5:59pm,2017-12-06 10:00:00.0000000
1245201,88,Bedford Commons,11,7.00,7:00am to 7:29am,2017-12-06 10:00:00.0000000
1245202,89,Bedford,48,7.00,7:00am to 7:29am,2017-12-06 10:00:00.0000000
1245203,90,Larry Uteck,66,7.00,7:00am to 7:29am,2017-12-06 10:00:00.0000000
1245204,9A,Greystone,126,7.00,7:00am to 7:29am,2017-12-06 10:00:00.0000000
1245205,9B,Herring Cove,61,7.00,7:00am to 7:29am,2017-12-06 10:00:00.0000000
1245206,1,Spring Garden,368,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245207,14,Leiblin Park,147,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245208,15,Purcells Cove,15,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245209,159,Portland Hills Link,95,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245210,17,Saint Mary's,78,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245211,185,Sackville Link,100,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245212,194,West Bedford Express,17,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245213,33,Tantallon Express,40,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245214,330,Tantallon - Sheldrake Lak,65,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245215,34,Glenbourne Express,174,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245216,35,Parkland Express,45,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245217,370,Porters Lake Regional Exp,31,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245218,400,Beaver Bank,13,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245219,52,Crosstown,325,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245220,53,Notting Park,110,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245221,56,Dartmouth Crossing,24,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245222,57,Russell Lake,36,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245223,58,Woodlawn,62,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245224,59,Colby,112,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245225,61,Auburn - North Preston,98,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245226,62,Wildwood,68,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245227,78,Mount Edward Express,7,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245228,79,Cole Harbour Express,14,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245229,80,Sackville,158,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245230,81,Hemlock Ravine,60,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245231,82,Millwood,68,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245232,87,Glendale,51,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245233,89,Bedford,42,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245234,90,Larry Uteck,69,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245235,9B,Herring Cove,83,7.50,7:30am to 7:59am,2017-12-06 10:00:00.0000000
1245236,14,Leiblin Park,86,8.00,8:00am to 8:29am,2017-12-06 10:00:00.0000000
1245237,16,Parkland,57,8.00,8:00am to 8:29am,2017-12-06 10:00:00.0000000
1245238,17,Saint Mary's,110,8.00,8:00am to 8:29am,2017-12-06 10:00:00.0000000
1245239,18,Universities,38,8.00,8:00am to 8:29am,2017-12-06 10:00:00.0000000
1245240,185,Sackville Link,84,8.00,8:00am to 8:29am,2017-12-06 10:00:00.0000000
1245241,194,West Bedford Express,25,8.00,8:00am to 8:29am,2017-12-06 10:00:00.0000000
1245242,21,Lakeside - Timberlea,41,8.00,8:00am to 8:29am,2017-12-06 10:00:00.0000000
