OBJECTID,Route_Number,Route_Name,Ridership_Total,Route_Hour,Route_Hour_Description,Route_Date
308,53,Highfield,38,16,4:00pm to 4:29pm,1/3/2024 10:00:00 AM
309,55,Port Wallace,19,16,4:00pm to 4:29pm,1/3/2024 10:00:00 AM
310,59,Colby,9,16,4:00pm to 4:29pm,1/3/2024 10:00:00 AM
311,63,Mount Edward,9,16,4:00pm to 4:29pm,1/3/2024 10:00:00 AM
312,65,Caldwell,5,16,4:00pm to 4:29pm,1/3/2024 10:00:00 AM
313,67,Baker,42,16,4:00pm to 4:29pm,1/3/2024 10:00:00 AM
314,68,Cherry Brook,8,16,4:00pm to 4:29pm,1/3/2024 10:00:00 AM
315,6C,Heritage Hills,90,16,4:00pm to 4:29pm,1/3/2024 10:00:00 AM
316,72,Portland Hills,56,16,4:00pm to 4:29pm,1/3/2024 10:00:00 AM
317,7B,Peninsula,81,16,4:00pm to 4:29pm,1/3/2024 10:00:00 AM
318,8,Sackville Corridor,194,16,4:00pm to 4:29pm,1/3/2024 10:00:00 AM
319,88,Bedford Commons,21,16,4:00pm to 4:29pm,1/3/2024 10:00:00 AM
320,90,Larry Uteck,54,16,4:00pm to 4:29pm,1/3/2024 10:00:00 AM
321,93,Bedford Highway,27,16,4:00pm to 4:29pm,1/3/2024 10:00:00 AM
322,9A,Greystone,283,16,4:00pm to 4:29pm,1/3/2024 10:00:00 AM
323,10,Dalhousie,225,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
324,135,Flamingo Express,50,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
325,136,Farnham Gate Express,0,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
326,158,Woodlawn Express,13,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
327,168B,Cherry Brook Express,23,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
328,182,First Lake Express,40,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
329,183,Springfield Express,15,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
330,194,West Bedford Express,39,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
331,196,Basinview Express,25,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
332,24,Leiblin Park,83,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
333,26,Springvale,7,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
334,28,Bayers Lake,104,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
335,30A,Parkland,30,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
336,30B,Dunbrack,13,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
337,320,Airport - Fall River Regi,54,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
338,370,Porters Lake Regional Exp,7,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
339,401,Preston- Porters Lake,23,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
340,415,Purcells Cove,4,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
341,433,Tantallon,25,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
342,50,Dockyard,2,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
343,51A,Windmill,15,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
344,53,Highfield,25,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
345,54,Montebello,41,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
346,55,Port Wallace,12,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
347,56,Dartmouth Crossing,60,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
348,58,Woodlawn,4,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
349,62,Grahams Grove,38,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
350,63,Mount Edward,22,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
351,64,Burnside,58,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
352,65,Caldwell,4,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
353,67,Baker,50,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
354,6A,Woodside,9,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
355,6C,Heritage Hills,61,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
356,7B,Peninsula,105,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
357,82,First Lake,10,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
358,84,Glendale,62,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
359,85,Millwood,6,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
360,87,Sackville-Dartmouth,71,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
361,88,Bedford Commons,8,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
362,9A,Greystone,246,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
363,9B,Herring Cove,40,16.5,4:30pm to 4:59pm,1/3/2024 10:00:00 AM
364,1,Spring Garden,446,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
365,123,Timberlea Express,19,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
366,127,Cowie Hill Express,24,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
367,135,Flamingo Express,21,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
368,136,Farnham Gate Express,50,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
369,159,Colby Express,0,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
370,161,North Preston Express,26,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
371,168B,Cherry Brook Express,22,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
372,182,First Lake Express,19,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
373,183,Springfield Express,15,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
374,185,Millwood Express,24,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
375,186,Beaver Bank Express,9,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
376,196,Basinview Express,23,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
377,2,Fairview,196,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
378,24,Leiblin Park,77,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
379,25,Governors Brook,17,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
380,168B,Cherry Brook Express,17,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
381,182,First Lake Express,62,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
382,185,Millwood Express,70,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
383,186,Beaver Bank Express,41,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
384,194,West Bedford Express,35,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
385,2,Fairview,201,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
386,21,Timberlea,49,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
387,22,Armdale,25,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
388,25,Governors Brook,40,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
389,29,Barrington,181,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
390,3,Crosstown,341,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
391,370,Porters Lake Regional Exp,14,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
392,39,Flamingo,70,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
393,415,Purcells Cove,1,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
394,5,Portland,151,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
395,50,Dockyard,5,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
396,51A,Windmill,21,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
397,53,Highfield,37,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
398,57,Portland Estates,2,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
399,59,Colby,3,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
400,61,North Preston,10,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
401,64,Burnside,84,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
402,67,Baker,46,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
403,68,Cherry Brook,2,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
404,6A,Woodside,17,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
405,6B,Eastern Passage,60,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
406,6C,Heritage Hills,54,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
407,7A,Peninsula,116,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
408,7B,Peninsula,97,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
409,8,Sackville Corridor,237,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
410,82,First Lake,4,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
411,83,Springfield,4,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
412,84,Glendale,86,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
413,86,Beaver Bank,2,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
414,87,Sackville-Dartmouth,82,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
415,88,Bedford Commons,24,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
416,90,Larry Uteck,57,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
417,91,Hemlock Ravine,29,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
418,9A,Greystone,171,16,4:00pm to 4:29pm,1/4/2024 10:00:00 AM
419,1,Spring Garden,342,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
420,135,Flamingo Express,41,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
421,137,Clayton Park Express,37,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
422,158,Woodlawn Express,13,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
423,159,Colby Express,27,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
424,165,Caldwell Express,27,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
425,185,Millwood Express,26,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
426,186,Beaver Bank Express,30,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
427,196,Basinview Express,32,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
428,2,Fairview,216,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
429,22,Armdale,29,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
430,24,Leiblin Park,84,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
431,28,Bayers Lake,103,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
432,29,Barrington,155,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
433,3,Crosstown,182,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
434,30A,Parkland,19,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
435,370,Porters Lake Regional Exp,11,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
436,39,Flamingo,85,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
437,401,Preston- Porters Lake,0,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
438,433,Tantallon,30,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
439,5,Portland,107,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
440,50,Dockyard,1,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
441,51A,Windmill,9,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
442,51B,Windmill-Wrights Cove,25,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
443,54,Montebello,40,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
444,56,Dartmouth Crossing,78,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
445,58,Woodlawn,1,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
446,61,North Preston,11,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
447,62,Grahams Grove,39,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
448,67,Baker,49,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
449,6B,Eastern Passage,27,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
450,72,Portland Hills,24,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
451,7A,Peninsula,112,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
452,7B,Peninsula,91,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
453,8,Sackville Corridor,137,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
454,84,Glendale,13,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
455,87,Sackville-Dartmouth,55,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
456,91,Hemlock Ravine,67,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
457,9A,Greystone,302,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
458,9B,Herring Cove,34,16.5,4:30pm to 4:59pm,1/4/2024 10:00:00 AM
459,10,Dalhousie,175,17,5:00pm to 5:29pm,1/4/2024 10:00:00 AM
460,123,Timberlea Express,19,17,5:00pm to 5:29pm,1/4/2024 10:00:00 AM
461,158,Woodlawn Express,18,17,5:00pm to 5:29pm,1/4/2024 10:00:00 AM
462,159,Colby Express,0,17,5:00pm to 5:29pm,1/4/2024 10:00:00 AM
463,165,Caldwell Express,9,17,5:00pm to 5:29pm,1/4/2024 10:00:00 AM
464,183,Springfield Express,13,17,5:00pm to 5:29pm,1/4/2024 10:00:00 AM
465,185,Millwood Express,12,17,5:00pm to 5:29pm,1/4/2024 10:00:00 AM
466,186,Beaver Bank Express,23,17,5:00pm to 5:29pm,1/4/2024 10:00:00 AM
467,320,Airport - Fall River Regi,7,4,4:00am to 4:29am,1/1/2024 10:00:00 AM
468,320,Airport - Fall River Regi,9,5,5:00am to 5:29am,1/1/2024 10:00:00 AM
469,6B,Eastern Passage,2,5,5:00am to 5:29am,1/1/2024 10:00:00 AM
470,1,Spring Garden,29,5.5,5:30am to 5:59am,1/1/2024 10:00:00 AM
471,2,Fairview,15,5.5,5:30am to 5:59am,1/1/2024 10:00:00 AM
472,7B,Peninsula,3,5.5,5:30am to 5:59am,1/1/2024 10:00:00 AM
473,8,Sackville Corridor,41,5.5,5:30am to 5:59am,1/1/2024 10:00:00 AM
474,10,Dalhousie,18,6,6:00am to 6:29am,1/1/2024 10:00:00 AM
475,24,Leiblin Park,12,6,6:00am to 6:29am,1/1/2024 10:00:00 AM
476,29,Barrington,16,6,6:00am to 6:29am,1/1/2024 10:00:00 AM
477,39,Flamingo,6,6,6:00am to 6:29am,1/1/2024 10:00:00 AM
478,5,Portland,12,6,6:00am to 6:29am,1/1/2024 10:00:00 AM
479,7A,Peninsula,8,6,6:00am to 6:29am,1/1/2024 10:00:00 AM
480,7B,Peninsula,12,6,6:00am to 6:29am,1/1/2024 10:00:00 AM
481,8,Sackville Corridor,44,6,6:00am to 6:29am,1/1/2024 10:00:00 AM
482,82,First Lake,1,6,6:00am to 6:29am,1/1/2024 10:00:00 AM
483,84,Glendale,11,6,6:00am to 6:29am,1/1/2024 10:00:00 AM
484,9B,Herring Cove,60,6,6:00am to 6:29am,1/1/2024 10:00:00 AM
485,1,Spring Garden,27,6.5,6:30am to 6:59am,1/1/2024 10:00:00 AM
486,10,Dalhousie,14,6.5,6:30am to 6:59am,1/1/2024 10:00:00 AM
487,29,Barrington,24,6.5,6:30am to 6:59am,1/1/2024 10:00:00 AM
488,30B,Dunbrack,6,6.5,6:30am to 6:59am,1/1/2024 10:00:00 AM
489,39,Flamingo,8,6.5,6:30am to 6:59am,1/1/2024 10:00:00 AM
490,5,Portland,27,6.5,6:30am to 6:59am,1/1/2024 10:00:00 AM
491,68,Cherry Brook,0,6.5,6:30am to 6:59am,1/1/2024 10:00:00 AM
492,6C,Heritage Hills,8,6.5,6:30am to 6:59am,1/1/2024 10:00:00 AM
493,8,Sackville Corridor,40,6.5,6:30am to 6:59am,1/1/2024 10:00:00 AM
494,83,Springfield,2,6.5,6:30am to 6:59am,1/1/2024 10:00:00 AM
495,84,Glendale,3,6.5,6:30am to 6:59am,1/1/2024 10:00:00 AM
496,9A,Greystone,37,6.5,6:30am to 6:59am,1/1/2024 10:00:00 AM
497,1,Spring Garden,42,7,7:00am to 7:29am,1/1/2024 10:00:00 AM
498,10,Dalhousie,30,7,7:00am to 7:29am,1/1/2024 10:00:00 AM
499,2,Fairview,23,7,7:00am to 7:29am,1/1/2024 10:00:00 AM
500,22,Armdale,5,7,7:00am to 7:29am,1/1/2024 10:00:00 AM
501,24,Leiblin Park,14,7,7:00am to 7:29am,1/1/2024 10:00:00 AM
502,29,Barrington,8,7,7:00am to 7:29am,1/1/2024 10:00:00 AM
503,30A,Parkland,3,7,7:00am to 7:29am,1/1/2024 10:00:00 AM
504,39,Flamingo,14,7,7:00am to 7:29am,1/1/2024 10:00:00 AM
505,4,Universities,27,7,7:00am to 7:29am,1/1/2024 10:00:00 AM
506,5,Portland,16,7,7:00am to 7:29am,1/1/2024 10:00:00 AM
507,51A,Windmill,0,7,7:00am to 7:29am,1/1/2024 10:00:00 AM
508,55,Port Wallace,0,7,7:00am to 7:29am,1/1/2024 10:00:00 AM
509,56,Dartmouth Crossing,4,7,7:00am to 7:29am,1/1/2024 10:00:00 AM
510,58,Woodlawn,6,7,7:00am to 7:29am,1/1/2024 10:00:00 AM
511,62,Grahams Grove,4,7,7:00am to 7:29am,1/1/2024 10:00:00 AM
512,65,Caldwell,2,7,7:00am to 7:29am,1/1/2024 10:00:00 AM
513,72,Portland Hills,19,7,7:00am to 7:29am,1/1/2024 10:00:00 AM
514,82,First Lake,1,7,7:00am to 7:29am,1/1/2024 10:00:00 AM
515,85,Millwood,3,7,7:00am to 7:29am,1/1/2024 10:00:00 AM
516,87,Sackville-Dartmouth,5,7,7:00am to 7:29am,1/1/2024 10:00:00 AM
517,9B,Herring Cove,33,7,7:00am to 7:29am,1/1/2024 10:00:00 AM
518,21,Timberlea,8,7.5,7:30am to 7:59am,1/1/2024 10:00:00 AM
519,22,Armdale,6,7.5,7:30am to 7:59am,1/1/2024 10:00:00 AM
520,30B,Dunbrack,11,7.5,7:30am to 7:59am,1/1/2024 10:00:00 AM
521,39,Flamingo,14,7.5,7:30am to 7:59am,1/1/2024 10:00:00 AM
522,5,Portland,30,7.5,7:30am to 7:59am,1/1/2024 10:00:00 AM
523,54,Montebello,8,7.5,7:30am to 7:59am,1/1/2024 10:00:00 AM
524,55,Port Wallace,0,7.5,7:30am to 7:59am,1/1/2024 10:00:00 AM
525,67,Baker,5,7.5,7:30am to 7:59am,1/1/2024 10:00:00 AM
526,72,Portland Hills,10,7.5,7:30am to 7:59am,1/1/2024 10:00:00 AM
527,7A,Peninsula,23,7.5,7:30am to 7:59am,1/1/2024 10:00:00 AM
528,7B,Peninsula,8,7.5,7:30am to 7:59am,1/1/2024 10:00:00 AM
529,82,First Lake,4,7.5,7:30am to 7:59am,1/1/2024 10:00:00 AM
530,83,Springfield,1,7.5,7:30am to 7:59am,1/1/2024 10:00:00 AM
531,84,Glendale,9,7.5,7:30am to 7:59am,1/1/2024 10:00:00 AM
532,87,Sackville-Dartmouth,8,7.5,7:30am to 7:59am,1/1/2024 10:00:00 AM
533,90,Larry Uteck,0,7.5,7:30am to 7:59am,1/1/2024 10:00:00 AM
534,9A,Greystone,27,7.5,7:30am to 7:59am,1/1/2024 10:00:00 AM
535,10,Dalhousie,27,8,8:00am to 8:29am,1/1/2024 10:00:00 AM
536,2,Fairview,42,8,8:00am to 8:29am,1/1/2024 10:00:00 AM
537,28,Bayers Lake,19,8,8:00am to 8:29am,1/1/2024 10:00:00 AM
538,3,Crosstown,46,8,8:00am to 8:29am,1/1/2024 10:00:00 AM
539,320,Airport - Fall River Regi,16,8,8:00am to 8:29am,1/1/2024 10:00:00 AM
540,4,Universities,18,8,8:00am to 8:29am,1/1/2024 10:00:00 AM
541,401,Preston- Porters Lake,1,8,8:00am to 8:29am,1/1/2024 10:00:00 AM
542,5,Portland,24,8,8:00am to 8:29am,1/1/2024 10:00:00 AM
543,53,Highfield,18,8,8:00am to 8:29am,1/1/2024 10:00:00 AM
544,54,Montebello,8,8,8:00am to 8:29am,1/1/2024 10:00:00 AM
545,55,Port Wallace,0,8,8:00am to 8:29am,1/1/2024 10:00:00 AM
546,56,Dartmouth Crossing,0,8,8:00am to 8:29am,1/1/2024 10:00:00 AM
547,58,Woodlawn,2,8,8:00am to 8:29am,1/1/2024 10:00:00 AM
548,63,Mount Edward,9,8,8:00am to 8:29am,1/1/2024 10:00:00 AM
549,65,Caldwell,2,8,8:00am to 8:29am,1/1/2024 10:00:00 AM
550,67,Baker,5,8,8:00am to 8:29am,1/1/2024 10:00:00 AM
551,6B,Eastern Passage,15,8,8:00am to 8:29am,1/1/2024 10:00:00 AM
552,72,Portland Hills,11,8,8:00am to 8:29am,1/1/2024 10:00:00 AM
553,86,Beaver Bank,1,8,8:00am to 8:29am,1/1/2024 10:00:00 AM
554,88,Bedford Commons,5,8,8:00am to 8:29am,1/1/2024 10:00:00 AM
555,9B,Herring Cove,27,8,8:00am to 8:29am,1/1/2024 10:00:00 AM
556,2,Fairview,19,8.5,8:30am to 8:59am,1/1/2024 10:00:00 AM
557,29,Barrington,18,8.5,8:30am to 8:59am,1/1/2024 10:00:00 AM
558,30B,Dunbrack,13,8.5,8:30am to 8:59am,1/1/2024 10:00:00 AM
559,39,Flamingo,10,8.5,8:30am to 8:59am,1/1/2024 10:00:00 AM
560,4,Universities,16,8.5,8:30am to 8:59am,1/1/2024 10:00:00 AM
561,55,Port Wallace,0,8.5,8:30am to 8:59am,1/1/2024 10:00:00 AM
562,68,Cherry Brook,2,8.5,8:30am to 8:59am,1/1/2024 10:00:00 AM
563,194,West Bedford Express,16,17,5:00pm to 5:29pm,1/4/2024 10:00:00 AM
564,22,Armdale,17,17,5:00pm to 5:29pm,1/4/2024 10:00:00 AM
565,24,Leiblin Park,76,17,5:00pm to 5:29pm,1/4/2024 10:00:00 AM
566,25,Governors Brook,35,17,5:00pm to 5:29pm,1/4/2024 10:00:00 AM
567,30B,Dunbrack,6,17,5:00pm to 5:29pm,1/4/2024 10:00:00 AM
568,330,Tantallon - Sheldrake Lak,11,17,5:00pm to 5:29pm,1/4/2024 10:00:00 AM
569,39,Flamingo,58,17,5:00pm to 5:29pm,1/4/2024 10:00:00 AM
570,4,Universities,130,17,5:00pm to 5:29pm,1/4/2024 10:00:00 AM
571,5,Portland,147,17,5:00pm to 5:29pm,1/4/2024 10:00:00 AM
572,51B,Windmill-Wrights Cove,16,17,5:00pm to 5:29pm,1/4/2024 10:00:00 AM
573,54,Montebello,52,17,5:00pm to 5:29pm,1/4/2024 10:00:00 AM
574,55,Port Wallace,19,17,5:00pm to 5:29pm,1/4/2024 10:00:00 AM
575,57,Portland Estates,0,17,5:00pm to 5:29pm,1/4/2024 10:00:00 AM
576,26,Springvale,0,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
577,29,Barrington,96,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
578,3,Crosstown,320,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
579,30A,Parkland,27,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
580,320,Airport - Fall River Regi,35,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
581,330,Tantallon - Sheldrake Lak,17,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
582,39,Flamingo,52,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
583,415,Purcells Cove,5,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
584,51B,Windmill-Wrights Cove,22,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
585,53,Highfield,11,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
586,54,Montebello,48,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
587,55,Port Wallace,13,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
588,56,Dartmouth Crossing,53,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
589,57,Portland Estates,2,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
590,58,Woodlawn,2,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
591,61,North Preston,3,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
592,65,Caldwell,2,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
593,68,Cherry Brook,0,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
594,6A,Woodside,28,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
595,6B,Eastern Passage,40,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
596,7A,Peninsula,84,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
597,7B,Peninsula,81,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
598,82,First Lake,10,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
599,83,Springfield,7,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
600,84,Glendale,33,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
601,85,Millwood,1,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
602,87,Sackville-Dartmouth,56,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
603,88,Bedford Commons,20,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
604,91,Hemlock Ravine,66,17,5:00pm to 5:29pm,1/3/2024 10:00:00 AM
605,1,Spring Garden,197,17.5,5:30pm to 5:59pm,1/3/2024 10:00:00 AM
606,137,Clayton Park Express,13,17.5,5:30pm to 5:59pm,1/3/2024 10:00:00 AM
607,158,Woodlawn Express,0,17.5,5:30pm to 5:59pm,1/3/2024 10:00:00 AM
608,161,North Preston Express,12,17.5,5:30pm to 5:59pm,1/3/2024 10:00:00 AM
609,185,Millwood Express,0,17.5,5:30pm to 5:59pm,1/3/2024 10:00:00 AM
610,186,Beaver Bank Express,7,17.5,5:30pm to 5:59pm,1/3/2024 10:00:00 AM
611,21,Timberlea,50,17.5,5:30pm to 5:59pm,1/3/2024 10:00:00 AM
612,22,Armdale,17,17.5,5:30pm to 5:59pm,1/3/2024 10:00:00 AM
613,28,Bayers Lake,69,17.5,5:30pm to 5:59pm,1/3/2024 10:00:00 AM
614,29,Barrington,122,17.5,5:30pm to 5:59pm,1/3/2024 10:00:00 AM
615,3,Crosstown,240,17.5,5:30pm to 5:59pm,1/3/2024 10:00:00 AM
616,320,Airport - Fall River Regi,12,17.5,5:30pm to 5:59pm,1/3/2024 10:00:00 AM
617,415,Purcells Cove,5,17.5,5:30pm to 5:59pm,1/3/2024 10:00:00 AM
618,51B,Windmill-Wrights Cove,26,17.5,5:30pm to 5:59pm,1/3/2024 10:00:00 AM
619,55,Port Wallace,22,17.5,5:30pm to 5:59pm,1/3/2024 10:00:00 AM
620,57,Portland Estates,5,17.5,5:30pm to 5:59pm,1/3/2024 10:00:00 AM
